InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
548978,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-04-05 12:08:00,2.95,15727.0,United Kingdom
548978,20728,LUNCH BAG CARS BLUE,10,2011-04-05 12:08:00,1.65,15727.0,United Kingdom
548978,22383,LUNCH BAG SUKI DESIGN ,10,2011-04-05 12:08:00,1.65,15727.0,United Kingdom
548978,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-04-05 12:08:00,0.55,15727.0,United Kingdom
548978,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,2011-04-05 12:08:00,4.95,15727.0,United Kingdom
548978,22993,SET OF 4 PANTRY JELLY MOULDS,6,2011-04-05 12:08:00,1.25,15727.0,United Kingdom
548978,22423,REGENCY CAKESTAND 3 TIER,2,2011-04-05 12:08:00,12.75,15727.0,United Kingdom
548979,85099B,JUMBO BAG RED RETROSPOT,100,2011-04-05 12:12:00,1.79,13798.0,United Kingdom
548983,22423,REGENCY CAKESTAND 3 TIER,1,2011-04-05 12:30:00,12.75,16906.0,United Kingdom
548983,22699,ROSES REGENCY TEACUP AND SAUCER ,1,2011-04-05 12:30:00,2.95,16906.0,United Kingdom
548983,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-04-05 12:30:00,2.95,16906.0,United Kingdom
548983,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-04-05 12:30:00,2.95,16906.0,United Kingdom
548984,20728,LUNCH BAG CARS BLUE,1,2011-04-05 12:37:00,1.65,14546.0,United Kingdom
548984,22384,LUNCH BAG PINK POLKADOT,2,2011-04-05 12:37:00,1.65,14546.0,United Kingdom
548984,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-04-05 12:37:00,2.55,14546.0,United Kingdom
548984,22382,LUNCH BAG SPACEBOY DESIGN ,2,2011-04-05 12:37:00,1.65,14546.0,United Kingdom
548984,20725,LUNCH BAG RED RETROSPOT,2,2011-04-05 12:37:00,1.65,14546.0,United Kingdom
548984,20727,LUNCH BAG  BLACK SKULL.,2,2011-04-05 12:37:00,1.65,14546.0,United Kingdom
548984,47566,PARTY BUNTING,2,2011-04-05 12:37:00,4.95,14546.0,United Kingdom
548984,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,2,2011-04-05 12:37:00,4.95,14546.0,United Kingdom
548987,22423,REGENCY CAKESTAND 3 TIER,2,2011-04-05 12:50:00,12.75,14535.0,United Kingdom
548987,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-04-05 12:50:00,2.95,14535.0,United Kingdom
548987,22993,SET OF 4 PANTRY JELLY MOULDS,2,2011-04-05 12:50:00,1.25,14535.0,United Kingdom
548987,22699,ROSES REGENCY TEACUP AND SAUCER ,2,2011-04-05 12:50:00,2.95,14535.0,United Kingdom
548987,21212,PACK OF 72 RETROSPOT CAKE CASES,2,2011-04-05 12:50:00,0.55,14535.0,United Kingdom
548987,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-04-05 12:50:00,4.95,14535.0,United Kingdom
548987,22960,JAM MAKING SET WITH JARS,1,2011-04-05 12:50:00,4.25,14535.0,United Kingdom
548987,22697,GREEN REGENCY TEACUP AND SAUCER,2,2011-04-05 12:50:00,2.95,14535.0,United Kingdom
548987,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-04-05 12:50:00,2.95,14535.0,United Kingdom
548987,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2011-04-05 12:50:00,2.55,14535.0,United Kingdom
548987,47566,PARTY BUNTING,5,2011-04-05 12:50:00,4.95,14535.0,United Kingdom
548988,22960,JAM MAKING SET WITH JARS,6,2011-04-05 13:07:00,4.25,17618.0,United Kingdom
548992,47566,PARTY BUNTING,8,2011-04-05 13:52:00,4.95,13089.0,United Kingdom
548996,22423,REGENCY CAKESTAND 3 TIER,1,2011-04-05 14:12:00,12.75,,United Kingdom
548996,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-04-05 14:12:00,1.25,,United Kingdom
549007,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-04-05 14:38:00,0.55,17470.0,United Kingdom
C549013,22727,ALARM CLOCK BAKELIKE RED ,-1,2011-04-05 14:52:00,3.75,15648.0,United Kingdom
549014,47566,PARTY BUNTING,1,2011-04-05 15:00:00,4.95,17841.0,United Kingdom
549014,82482,WOODEN PICTURE FRAME WHITE FINISH,1,2011-04-05 15:00:00,2.55,17841.0,United Kingdom
549014,22727,ALARM CLOCK BAKELIKE RED ,2,2011-04-05 15:00:00,3.75,17841.0,United Kingdom
549014,20728,LUNCH BAG CARS BLUE,4,2011-04-05 15:00:00,1.65,17841.0,United Kingdom
549014,20727,LUNCH BAG  BLACK SKULL.,2,2011-04-05 15:00:00,1.65,17841.0,United Kingdom
549014,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-04-05 15:00:00,4.95,17841.0,United Kingdom
549015,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-04-05 15:12:00,0.55,15244.0,United Kingdom
549015,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,2011-04-05 15:12:00,2.95,15244.0,United Kingdom
549015,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-04-05 15:12:00,1.69,15244.0,United Kingdom
549016,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-04-05 15:20:00,2.95,16696.0,United Kingdom
549016,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-04-05 15:20:00,2.95,16696.0,United Kingdom
549018,22423,REGENCY CAKESTAND 3 TIER,3,2011-04-05 15:21:00,12.75,17492.0,United Kingdom
549018,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-04-05 15:21:00,1.69,17492.0,United Kingdom
549020,84879,ASSORTED COLOUR BIRD ORNAMENT,160,2011-04-05 15:36:00,1.45,13525.0,United Kingdom
549023,22382,LUNCH BAG SPACEBOY DESIGN ,1,2011-04-05 16:27:00,4.13,,United Kingdom
549023,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-04-05 16:27:00,4.13,,United Kingdom
549023,22423,REGENCY CAKESTAND 3 TIER,1,2011-04-05 16:27:00,24.96,,United Kingdom
549023,22469,HEART OF WICKER SMALL,2,2011-04-05 16:27:00,3.29,,United Kingdom
549023,22727,ALARM CLOCK BAKELIKE RED ,1,2011-04-05 16:27:00,7.46,,United Kingdom
549023,22961,JAM MAKING SET PRINTED,2,2011-04-05 16:27:00,3.29,,United Kingdom
549023,47566,PARTY BUNTING,1,2011-04-05 16:27:00,10.79,,United Kingdom
549023,85099B,JUMBO BAG RED RETROSPOT,13,2011-04-05 16:27:00,2.46,,United Kingdom
549023,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-04-05 16:27:00,5.79,,United Kingdom
549027,22727,ALARM CLOCK BAKELIKE RED ,500,2011-04-05 17:02:00,3.39,17857.0,United Kingdom
C549039,22727,ALARM CLOCK BAKELIKE RED ,-2,2011-04-05 17:16:00,3.75,17675.0,United Kingdom
549044,20728,LUNCH BAG CARS BLUE,10,2011-04-06 09:11:00,1.65,16161.0,United Kingdom
549044,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-04-06 09:11:00,1.65,16161.0,United Kingdom
549044,20725,LUNCH BAG RED RETROSPOT,10,2011-04-06 09:11:00,1.65,16161.0,United Kingdom
549044,20727,LUNCH BAG  BLACK SKULL.,10,2011-04-06 09:11:00,1.65,16161.0,United Kingdom
549044,22384,LUNCH BAG PINK POLKADOT,10,2011-04-06 09:11:00,1.65,16161.0,United Kingdom
549044,22383,LUNCH BAG SUKI DESIGN ,10,2011-04-06 09:11:00,1.65,16161.0,United Kingdom
549047,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-04-06 10:07:00,0.55,17783.0,United Kingdom
549047,85099B,JUMBO BAG RED RETROSPOT,2,2011-04-06 10:07:00,2.08,17783.0,United Kingdom
549047,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-04-06 10:07:00,4.95,17783.0,United Kingdom
549052,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-04-06 10:19:00,1.69,17682.0,United Kingdom
549052,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-04-06 10:19:00,2.95,17682.0,United Kingdom
549052,22384,LUNCH BAG PINK POLKADOT,10,2011-04-06 10:19:00,1.65,17682.0,United Kingdom
549052,20725,LUNCH BAG RED RETROSPOT,10,2011-04-06 10:19:00,1.65,17682.0,United Kingdom
549052,20728,LUNCH BAG CARS BLUE,10,2011-04-06 10:19:00,1.65,17682.0,United Kingdom
549052,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-04-06 10:19:00,2.95,17682.0,United Kingdom
549053,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-04-06 10:20:00,1.69,13863.0,United Kingdom
549053,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-04-06 10:20:00,2.95,13863.0,United Kingdom
549055,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-04-06 10:33:00,2.95,13515.0,United Kingdom
549055,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-04-06 10:33:00,0.55,13515.0,United Kingdom
549056,22423,REGENCY CAKESTAND 3 TIER,1,2011-04-06 10:40:00,12.75,15917.0,United Kingdom
549056,47566,PARTY BUNTING,1,2011-04-06 10:40:00,4.95,15917.0,United Kingdom
549056,22697,GREEN REGENCY TEACUP AND SAUCER,3,2011-04-06 10:40:00,2.95,15917.0,United Kingdom
549056,22699,ROSES REGENCY TEACUP AND SAUCER ,4,2011-04-06 10:40:00,2.95,15917.0,United Kingdom
549059,47566,PARTY BUNTING,12,2011-04-06 10:46:00,4.95,15529.0,United Kingdom
549099,22384,LUNCH BAG PINK POLKADOT,1,2011-04-06 11:07:00,1.65,16241.0,United Kingdom
549099,20725,LUNCH BAG RED RETROSPOT,1,2011-04-06 11:07:00,1.65,16241.0,United Kingdom
549099,22382,LUNCH BAG SPACEBOY DESIGN ,1,2011-04-06 11:07:00,1.65,16241.0,United Kingdom
549099,22383,LUNCH BAG SUKI DESIGN ,1,2011-04-06 11:07:00,1.65,16241.0,United Kingdom
549099,20727,LUNCH BAG  BLACK SKULL.,1,2011-04-06 11:07:00,1.65,16241.0,United Kingdom
549099,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-04-06 11:07:00,2.08,16241.0,United Kingdom
549099,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-04-06 11:07:00,2.95,16241.0,United Kingdom
549100,20725,LUNCH BAG RED RETROSPOT,25,2011-04-06 11:14:00,4.96,,United Kingdom
549100,20728,LUNCH BAG CARS BLUE,11,2011-04-06 11:14:00,4.96,,United Kingdom
549100,21212,PACK OF 72 RETROSPOT CAKE CASES,63,2011-04-06 11:14:00,2.08,,United Kingdom
549100,22382,LUNCH BAG SPACEBOY DESIGN ,4,2011-04-06 11:14:00,4.96,,United Kingdom
549100,22384,LUNCH BAG PINK POLKADOT,1,2011-04-06 11:14:00,4.96,,United Kingdom
549100,22423,REGENCY CAKESTAND 3 TIER,22,2011-04-06 11:14:00,24.96,,United Kingdom
549100,22727,ALARM CLOCK BAKELIKE RED ,2,2011-04-06 11:14:00,8.29,,United Kingdom
549100,47566,PARTY BUNTING,31,2011-04-06 11:14:00,10.79,,United Kingdom
549101,22382,LUNCH BAG SPACEBOY DESIGN ,1,2011-04-06 11:34:00,1.65,14606.0,United Kingdom
549102,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-04-06 11:34:00,1.25,13266.0,United Kingdom
549102,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-04-06 11:34:00,0.55,13266.0,United Kingdom
549115,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-04-06 12:41:00,2.55,13098.0,United Kingdom
549115,85099B,JUMBO BAG RED RETROSPOT,100,2011-04-06 12:41:00,1.79,13098.0,United Kingdom
549115,22423,REGENCY CAKESTAND 3 TIER,32,2011-04-06 12:41:00,10.95,13098.0,United Kingdom
549115,22383,LUNCH BAG SUKI DESIGN ,24,2011-04-06 12:41:00,1.65,13098.0,United Kingdom
549115,22382,LUNCH BAG SPACEBOY DESIGN ,24,2011-04-06 12:41:00,1.65,13098.0,United Kingdom
549115,20725,LUNCH BAG RED RETROSPOT,24,2011-04-06 12:41:00,1.65,13098.0,United Kingdom
549116,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-04-06 12:49:00,2.95,16670.0,United Kingdom
549118,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-04-06 13:18:00,1.25,14911.0,EIRE
549120,22423,REGENCY CAKESTAND 3 TIER,1,2011-04-06 13:28:00,12.75,14587.0,United Kingdom
549120,20728,LUNCH BAG CARS BLUE,2,2011-04-06 13:28:00,1.65,14587.0,United Kingdom
549120,20727,LUNCH BAG  BLACK SKULL.,5,2011-04-06 13:28:00,1.65,14587.0,United Kingdom
549120,82482,WOODEN PICTURE FRAME WHITE FINISH,4,2011-04-06 13:28:00,2.55,14587.0,United Kingdom
549120,22384,LUNCH BAG PINK POLKADOT,4,2011-04-06 13:28:00,1.65,14587.0,United Kingdom
549120,20725,LUNCH BAG RED RETROSPOT,4,2011-04-06 13:28:00,1.65,14587.0,United Kingdom
549120,22697,GREEN REGENCY TEACUP AND SAUCER,2,2011-04-06 13:28:00,2.95,14587.0,United Kingdom
549120,22699,ROSES REGENCY TEACUP AND SAUCER ,2,2011-04-06 13:28:00,2.95,14587.0,United Kingdom
549121,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-04-06 13:33:00,1.69,17140.0,United Kingdom
549121,22423,REGENCY CAKESTAND 3 TIER,2,2011-04-06 13:33:00,12.75,17140.0,United Kingdom
549123,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-04-06 14:02:00,0.55,15201.0,United Kingdom
549124,22727,ALARM CLOCK BAKELIKE RED ,24,2011-04-06 14:03:00,3.75,16672.0,United Kingdom
549124,22699,ROSES REGENCY TEACUP AND SAUCER ,12,2011-04-06 14:03:00,2.95,16672.0,United Kingdom
549125,47566,PARTY BUNTING,3,2011-04-06 14:13:00,4.95,14964.0,United Kingdom
549126,22960,JAM MAKING SET WITH JARS,1,2011-04-06 14:23:00,4.25,16031.0,United Kingdom
549126,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-04-06 14:23:00,0.55,16031.0,United Kingdom
549127,22457,NATURAL SLATE HEART CHALKBOARD ,48,2011-04-06 14:23:00,2.55,14403.0,United Kingdom
549128,22423,REGENCY CAKESTAND 3 TIER,1,2011-04-06 14:25:00,12.75,16713.0,United Kingdom
549128,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2011-04-06 14:25:00,2.55,16713.0,United Kingdom
549128,22993,SET OF 4 PANTRY JELLY MOULDS,2,2011-04-06 14:25:00,1.25,16713.0,United Kingdom
549128,22727,ALARM CLOCK BAKELIKE RED ,2,2011-04-06 14:25:00,3.75,16713.0,United Kingdom
549129,47566,PARTY BUNTING,8,2011-04-06 14:53:00,4.95,17042.0,United Kingdom
549129,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-04-06 14:53:00,2.08,17042.0,United Kingdom
549130,22457,NATURAL SLATE HEART CHALKBOARD ,3,2011-04-06 15:02:00,2.95,14701.0,United Kingdom
549148,22993,SET OF 4 PANTRY JELLY MOULDS,2,2011-04-06 15:31:00,1.25,14534.0,United Kingdom
549148,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,5,2011-04-06 15:31:00,2.08,14534.0,United Kingdom
549153,20725,LUNCH BAG RED RETROSPOT,10,2011-04-06 15:47:00,1.65,13771.0,United Kingdom
549153,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-04-06 15:47:00,0.55,13771.0,United Kingdom
549153,47566,PARTY BUNTING,4,2011-04-06 15:47:00,4.95,13771.0,United Kingdom
549153,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-04-06 15:47:00,1.25,13771.0,United Kingdom
549154,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-04-06 16:47:00,1.25,17690.0,United Kingdom
549155,22386,JUMBO BAG PINK POLKADOT,1,2011-04-06 17:08:00,4.13,,United Kingdom
549155,22457,NATURAL SLATE HEART CHALKBOARD ,2,2011-04-06 17:08:00,5.79,,United Kingdom
549155,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,2011-04-06 17:08:00,5.79,,United Kingdom
549155,22960,JAM MAKING SET WITH JARS,1,2011-04-06 17:08:00,8.29,,United Kingdom
549155,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-04-06 17:08:00,2.46,,United Kingdom
549155,47566,PARTY BUNTING,1,2011-04-06 17:08:00,10.79,,United Kingdom
549155,85099B,JUMBO BAG RED RETROSPOT,16,2011-04-06 17:08:00,2.46,,United Kingdom
549155,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-04-06 17:08:00,5.79,,United Kingdom
549155,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-04-06 17:08:00,1.25,,United Kingdom
C549162,22960,JAM MAKING SET WITH JARS,-1,2011-04-06 17:16:00,4.25,17438.0,United Kingdom
549182,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-04-07 09:12:00,2.95,15646.0,United Kingdom
C549184,POST,POSTAGE,-1,2011-04-07 09:28:00,40.0,12428.0,Finland
549185,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-04-07 09:35:00,1.25,18272.0,United Kingdom
549185,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-04-07 09:35:00,2.95,18272.0,United Kingdom
549185,22960,JAM MAKING SET WITH JARS,6,2011-04-07 09:35:00,4.25,18272.0,United Kingdom
549187,22423,REGENCY CAKESTAND 3 TIER,16,2011-04-07 10:09:00,10.95,16144.0,United Kingdom
549188,22423,REGENCY CAKESTAND 3 TIER,1,2011-04-07 10:10:00,12.75,13731.0,United Kingdom
549188,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-04-07 10:10:00,2.55,13731.0,United Kingdom
549188,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-04-07 10:10:00,1.69,13731.0,United Kingdom
549189,20725,LUNCH BAG RED RETROSPOT,10,2011-04-07 10:11:00,1.65,15235.0,United Kingdom
549190,22423,REGENCY CAKESTAND 3 TIER,2,2011-04-07 10:13:00,12.75,13748.0,United Kingdom
549190,22961,JAM MAKING SET PRINTED,12,2011-04-07 10:13:00,1.45,13748.0,United Kingdom
C549191,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,-40,2011-04-07 10:15:00,2.55,16422.0,United Kingdom
549192,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-04-07 10:20:00,2.95,14961.0,United Kingdom
549192,22423,REGENCY CAKESTAND 3 TIER,6,2011-04-07 10:20:00,12.75,14961.0,United Kingdom
549193,20728,LUNCH BAG CARS BLUE,10,2011-04-07 10:24:00,1.65,12580.0,Germany
549193,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-04-07 10:24:00,1.65,12580.0,Germany
549193,20727,LUNCH BAG  BLACK SKULL.,10,2011-04-07 10:24:00,1.65,12580.0,Germany
549193,POST,POSTAGE,2,2011-04-07 10:24:00,18.0,12580.0,Germany
549196,85099B,JUMBO BAG RED RETROSPOT,10,2011-04-07 10:33:00,2.08,14911.0,EIRE
549206,47566,PARTY BUNTING,4,2011-04-07 10:38:00,4.95,15281.0,United Kingdom
549206,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-04-07 10:38:00,1.65,15281.0,United Kingdom
549206,22384,LUNCH BAG PINK POLKADOT,10,2011-04-07 10:38:00,1.65,15281.0,United Kingdom
549222,22423,REGENCY CAKESTAND 3 TIER,3,2011-04-07 10:43:00,12.75,12347.0,Iceland
549222,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-04-07 10:43:00,2.95,12347.0,Iceland
549234,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-04-07 11:12:00,1.69,16515.0,United Kingdom
549235,22423,REGENCY CAKESTAND 3 TIER,4,2011-04-07 11:16:00,12.75,15530.0,United Kingdom
549235,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-04-07 11:16:00,2.95,15530.0,United Kingdom
549235,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-04-07 11:16:00,2.95,15530.0,United Kingdom
549238,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2011-04-07 11:30:00,1.69,14667.0,United Kingdom
549240,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-04-07 11:37:00,2.08,15910.0,United Kingdom
549240,22993,SET OF 4 PANTRY JELLY MOULDS,2,2011-04-07 11:37:00,1.25,15910.0,United Kingdom
549241,85099B,JUMBO BAG RED RETROSPOT,6,2011-04-07 11:40:00,2.08,15719.0,United Kingdom
549241,21931,JUMBO STORAGE BAG SUKI,2,2011-04-07 11:40:00,2.08,15719.0,United Kingdom
549241,22386,JUMBO BAG PINK POLKADOT,4,2011-04-07 11:40:00,2.08,15719.0,United Kingdom
549241,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-04-07 11:40:00,2.95,15719.0,United Kingdom
549241,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-04-07 11:40:00,1.25,15719.0,United Kingdom
549241,22383,LUNCH BAG SUKI DESIGN ,1,2011-04-07 11:40:00,1.65,15719.0,United Kingdom
549241,20725,LUNCH BAG RED RETROSPOT,4,2011-04-07 11:40:00,1.65,15719.0,United Kingdom
549241,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-04-07 11:40:00,2.95,15719.0,United Kingdom
549241,22457,NATURAL SLATE HEART CHALKBOARD ,1,2011-04-07 11:40:00,2.95,15719.0,United Kingdom
549241,47566,PARTY BUNTING,7,2011-04-07 11:40:00,4.95,15719.0,United Kingdom
549242,22423,REGENCY CAKESTAND 3 TIER,2,2011-04-07 11:41:00,12.75,14911.0,EIRE
549245,21931,JUMBO STORAGE BAG SUKI,2,2011-04-07 11:59:00,2.08,15005.0,United Kingdom
549245,22386,JUMBO BAG PINK POLKADOT,2,2011-04-07 11:59:00,2.08,15005.0,United Kingdom
549245,20728,LUNCH BAG CARS BLUE,2,2011-04-07 11:59:00,1.65,15005.0,United Kingdom
549245,22382,LUNCH BAG SPACEBOY DESIGN ,1,2011-04-07 11:59:00,1.65,15005.0,United Kingdom
549245,22384,LUNCH BAG PINK POLKADOT,1,2011-04-07 11:59:00,1.65,15005.0,United Kingdom
549245,20725,LUNCH BAG RED RETROSPOT,1,2011-04-07 12:00:00,1.65,15005.0,United Kingdom
549245,20727,LUNCH BAG  BLACK SKULL.,2,2011-04-07 12:00:00,1.65,15005.0,United Kingdom
549247,22457,NATURAL SLATE HEART CHALKBOARD ,5,2011-04-07 12:04:00,2.95,13752.0,United Kingdom
549249,POST,POSTAGE,2,2011-04-07 12:04:00,15.0,12423.0,Belgium
549250,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-04-07 12:10:00,0.55,14446.0,United Kingdom
549250,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-04-07 12:10:00,2.95,14446.0,United Kingdom
549250,20727,LUNCH BAG  BLACK SKULL.,2,2011-04-07 12:10:00,1.65,14446.0,United Kingdom
549250,22382,LUNCH BAG SPACEBOY DESIGN ,2,2011-04-07 12:10:00,1.65,14446.0,United Kingdom
549251,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-04-07 12:16:00,0.55,14449.0,United Kingdom
549251,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-04-07 12:16:00,0.55,14449.0,United Kingdom
549251,22382,LUNCH BAG SPACEBOY DESIGN ,2,2011-04-07 12:16:00,1.65,14449.0,United Kingdom
549251,22383,LUNCH BAG SUKI DESIGN ,3,2011-04-07 12:16:00,1.65,14449.0,United Kingdom
C549252,22666,RECIPE BOX PANTRY YELLOW DESIGN,-3,2011-04-07 12:18:00,2.55,16584.0,United Kingdom
C549253,22727,ALARM CLOCK BAKELIKE RED ,-1,2011-04-07 12:20:00,3.75,12408.0,Belgium
549257,22386,JUMBO BAG PINK POLKADOT,3,2011-04-07 12:29:00,2.08,14465.0,United Kingdom
549257,85099B,JUMBO BAG RED RETROSPOT,3,2011-04-07 12:29:00,2.08,14465.0,United Kingdom
549257,21931,JUMBO STORAGE BAG SUKI,1,2011-04-07 12:29:00,2.08,14465.0,United Kingdom
549257,20725,LUNCH BAG RED RETROSPOT,1,2011-04-07 12:29:00,1.65,14465.0,United Kingdom
549257,22727,ALARM CLOCK BAKELIKE RED ,1,2011-04-07 12:29:00,3.75,14465.0,United Kingdom
549257,22384,LUNCH BAG PINK POLKADOT,1,2011-04-07 12:29:00,1.65,14465.0,United Kingdom
549258,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-04-07 12:30:00,1.25,13102.0,United Kingdom
549258,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-04-07 12:30:00,2.95,13102.0,United Kingdom
549259,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-04-07 12:33:00,2.95,13712.0,United Kingdom
549260,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2011-04-07 12:34:00,2.95,17790.0,United Kingdom
549261,22699,ROSES REGENCY TEACUP AND SAUCER ,5,2011-04-07 12:35:00,2.95,14903.0,United Kingdom
549261,22697,GREEN REGENCY TEACUP AND SAUCER,7,2011-04-07 12:35:00,2.95,14903.0,United Kingdom
549261,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-04-07 12:35:00,1.69,14903.0,United Kingdom
549261,22727,ALARM CLOCK BAKELIKE RED ,3,2011-04-07 12:35:00,3.75,14903.0,United Kingdom
549261,82482,WOODEN PICTURE FRAME WHITE FINISH,4,2011-04-07 12:35:00,2.55,14903.0,United Kingdom
549262,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-04-07 12:38:00,2.95,14465.0,United Kingdom
549262,22960,JAM MAKING SET WITH JARS,1,2011-04-07 12:38:00,4.25,14465.0,United Kingdom
549262,47566,PARTY BUNTING,3,2011-04-07 12:38:00,4.95,14465.0,United Kingdom
549262,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-04-07 12:38:00,2.95,14465.0,United Kingdom
549262,22727,ALARM CLOCK BAKELIKE RED ,1,2011-04-07 12:38:00,3.75,14465.0,United Kingdom
549262,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-04-07 12:38:00,2.95,14465.0,United Kingdom
549262,22960,JAM MAKING SET WITH JARS,1,2011-04-07 12:38:00,4.25,14465.0,United Kingdom
549262,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-04-07 12:38:00,2.95,14465.0,United Kingdom
549263,47566,PARTY BUNTING,4,2011-04-07 12:39:00,4.95,15800.0,United Kingdom
549272,47566,PARTY BUNTING,50,2011-04-07 12:59:00,4.15,17133.0,United Kingdom
549273,22423,REGENCY CAKESTAND 3 TIER,12,2011-04-07 13:05:00,12.75,13089.0,United Kingdom
549274,POST,POSTAGE,3,2011-04-07 13:07:00,18.0,12721.0,France
549276,22961,JAM MAKING SET PRINTED,5,2011-04-07 13:11:00,1.45,16745.0,United Kingdom
549276,22386,JUMBO BAG PINK POLKADOT,5,2011-04-07 13:11:00,2.08,16745.0,United Kingdom
549276,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,5,2011-04-07 13:11:00,2.08,16745.0,United Kingdom
549276,85099B,JUMBO BAG RED RETROSPOT,5,2011-04-07 13:11:00,2.08,16745.0,United Kingdom
549278,21212,PACK OF 72 RETROSPOT CAKE CASES,9,2011-04-07 13:16:00,0.55,16255.0,United Kingdom
